-1,-1,-1,-1,-1,-1,-1,82,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,84,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,82,110,94,94,94,94,94,94,94,94,98,105,105,105,105,105,105,105,99,109,84,-1,-1,-1
-1,-1,-1,-1,82,83,110,98,105,105,105,105,105,105,105,99,95,-1,-1,-1,-1,-1,-1,-1,104,99,95,-1,-1,-1
-1,-1,82,83,110,94,94,95,-1,-1,-1,-1,-1,-1,-1,93,95,-1,-1,-1,-1,-1,-1,-1,-1,104,106,-1,-1,-1
-1,-1,93,-1,105,105,105,106,-1,-1,-1,-1,-1,-1,-1,93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,84,-1,-1,-1
-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,95,-1,-1,-1
-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,-1,-1,82,83,83,83,83,110,95,-1,-1,-1
-1,-1,93,98,105,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,102,105,105,105,105,99,95,-1,-1,-1
-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,95,-1,-1,-1,-1,93,95,-1,-1,-1
-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,106,-1,-1,-1,-1,93,95,-1,-1,-1
-1,-1,108,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,95,-1,-1,-1
-1,-1,93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,95,-1,-1,-1
-1,-1,93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,95,-1,-1,-1
-1,-1,93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,95,-1,-1,-1
-1,-1,104,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,106,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
