-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,27,27,27,27,27,5,-1,-1,3,27,27,27,27,8,-1
-1,-1,-1,-1,9,40,40,40,278,279,12,-1,-1,9,40,276,277,40,12,-1
27,27,27,27,22,53,53,53,291,292,18,-1,-1,9,53,289,290,53,12,-1
40,40,40,40,35,-1,-1,-1,-1,-1,26,27,27,28,-1,-1,-1,-1,13,-1
53,53,53,53,48,-1,-1,-1,-1,-1,38,40,40,41,-1,-1,-1,-1,13,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,53,53,54,-1,-1,-1,-1,13,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1
1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1
-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,13,-1
-1,-1,-1,-1,42,1,2,-1,-1,-1,-1,13,-1,-1,42,1,1,1,44,-1
-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,207,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,220,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,233,224,225,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1
