-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,-1,-1,-1,-1
-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,-1,-1,-1
-1,-1,-1,193,193,193,193,193,193,193,193,193,249,249,193,193,193,193,193,193,193,193,193,248,193,193,193,-1,-1,-1
-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,248,193,193,193,193,193,193,-1,-1,-1
-1,-1,-1,193,193,247,193,193,248,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,-1,-1,-1
-1,-1,-1,193,193,193,193,249,193,193,193,193,193,248,193,193,193,247,193,193,193,193,193,193,193,193,-1,-1,-1,-1
-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,-1,-1,-1,-1
-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,-1,-1,-1,-1
-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,-1,-1,-1,-1
-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,249,193,249,193,-1,-1,-1,-1
-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,249,193,193,-1,-1,-1,-1
-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,-1,-1,-1,-1
-1,-1,-1,193,193,193,249,193,193,193,193,247,193,193,193,193,193,193,193,193,193,193,249,193,193,193,-1,-1,-1,-1
-1,-1,-1,193,193,193,248,249,193,193,193,193,193,193,193,193,193,193,193,248,193,193,193,193,193,193,-1,-1,-1,-1
-1,-1,-1,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
