-1,-1,-1,-1,-1,-1,-1,355,356,356,368,356,356,368,356,359,358,356,368,356,356,356,356,356,356,357,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,360,-1,-1,-1,-1,-1,-1,-1,365,357,-1,-1,-1,-1,-1,-1,-1,-1,363,357,-1,-1,-1
-1,-1,-1,-1,-1,358,356,364,-1,-1,-1,-1,-1,-1,-1,-1,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,301,-1,-1,-1
-1,-1,355,366,366,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,365,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,357,-1,-1,-1
-1,-1,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360,362,-1,-1,-1
-1,-1,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,356,366,366,366,364,362,-1,-1,-1
-1,-1,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,364,-1,-1,-1,-1,-1,362,-1,-1,-1
-1,-1,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,292,287,-1,-1,-1,-1,-1,362,-1,-1,-1
-1,-1,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,365,367,-1,-1,-1,-1,-1,362,-1,-1,-1
-1,-1,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,362,-1,-1,-1
-1,-1,365,357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,362,-1,-1,-1
-1,-1,-1,363,366,357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,357,-1,-1,-1,-1,-1,362,-1,-1,-1
-1,-1,-1,-1,-1,363,366,366,366,366,366,366,366,366,366,366,366,366,366,364,363,366,366,366,366,366,367,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
